StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Warning,consent,age,sex,own_formidability,own_imagination,timer_instr_First Click,timer_instr_Last Click,timer_instr_Page Submit,timer_instr_Click Count,instr,Q18_First Click,Q18_Last Click,Q18_Page Submit,Q18_Click Count,check1,time_First Click,time_Last Click,time_Page Submit,time_Click Count,non_g_check,time_First Click,time_Last Click,time_Page Submit,time_Click Count,gruesome_check,BP_AQ_1,BP_AQ_2,BP_AQ_3,BP_AQ_4,BP_AQ_5,BP_AQ_6,BP_AQ_7,BP_AQ_8,BP_AQ_9,height_1,height_11,motivated,win_next_fight,poison,visual_size_1,visual_size_2,visual_size_3,visual_size_4,visual_size_5,visual_size_6,visual_strength_1,visual_strength_2,visual_strength_3,visual_strength_4,visual_strength_5,visual_strength_6,comments,mTurkCode
2019-07-12 14:51:13,2019-07-12 14:55:50,0,67.86.132.22,100,276,1,2019-07-12 14:55:50,R_ehOrVRjY3g7NS3D,,,,,40.6739959716796875,-73.97010040283203125,anonymous,EN,4,1,23,2,8,9,3.145,3.145,17.849,1,1,3.436,12.339,17.591,2,1,,,,,,3.673,3.673,83.679,1,2,3,4,2,2,3,2,4,4,3,5,11,9,7,6,Off,Off,Off,On,Off,Off,Off,Off,On,Off,Off,Off,,6385300
2019-07-12 14:53:14,2019-07-12 14:55:50,0,174.57.195.42,100,156,1,2019-07-12 14:55:50,R_1dowZkTkTQoDh2g,,,,,39.48260498046875,-75.0027008056640625,anonymous,EN,4,1,22,1,3,8,1.873,4.782,9.032,3,1,18.98,18.98,19.982,1,1,0,0,16.61,0,1,,,,,,4,4,5,3,4,4,5,5,5,5,11,9,7,6,Off,Off,Off,Off,On,Off,On,Off,Off,Off,Off,Off,"It was strange, but interesting ",1171304
2019-07-12 14:44:43,2019-07-12 14:55:54,0,69.247.83.150,100,670,1,2019-07-12 14:55:54,R_3hovveVKa2rtC2a,,,,,28.0699005126953125,-82.15760040283203125,anonymous,EN,4,1,47,2,8,9,10.197,30.773,32.311,6,1,0,0,158.014,0,1,,,,,,0,0,73.458,0,2,5,5,5,5,5,5,5,5,5,6,0,8,7,3,Off,Off,On,Off,Off,Off,Off,On,Off,Off,Off,Off,"Interesting story. It's funny how our imagination takes on a life of it's own and makes assumptions. ",1348510
2019-07-12 14:52:21,2019-07-12 14:55:56,0,76.210.185.217,100,215,1,2019-07-12 14:55:56,R_2dtkspCJomkNyZL,,,,,30.5088958740234375,-97.67960357666015625,anonymous,EN,4,1,50,2,3,7,9.775,9.775,11.063,1,1,0,0,32.186,0,1,0,0,48.523,0,1,,,,,,4,4,2,2,5,4,4,4,2,6,1,7,8,8,Off,Off,Off,On,Off,Off,Off,Off,On,Off,Off,Off,,5685505
2019-07-12 14:52:29,2019-07-12 14:55:56,0,205.153.50.112,100,207,1,2019-07-12 14:55:57,R_1jlVEGoc3fnglUf,,,,,45.4803924560546875,-122.5890960693359375,anonymous,EN,4,1,33,1,7,7,13.061,14.027,15.085,2,1,0,0,35.069,0,1,,,,,,0,0,33.793,0,2,4,3,4,4,3,2,4,4,4,4,9,6,4,6,On,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,,3706581
2019-07-12 14:49:42,2019-07-12 14:55:57,0,98.200.8.37,100,374,1,2019-07-12 14:55:57,R_1je7tCDrzZ64Oc2,,,,,29.691802978515625,-95.6526031494140625,anonymous,EN,4,1,31,2,10,10,3.746,4.49,6.534,3,1,0,0,83.876,0,1,,,,,,0,0,64.778,0,2,5,3,2,4,5,5,5,5,1,6,1,10,10,10,Off,Off,Off,Off,On,Off,Off,On,Off,Off,Off,Off,none,7404047
2019-07-12 14:51:27,2019-07-12 14:55:58,0,73.15.180.81,100,270,1,2019-07-12 14:55:59,R_2YlmnaOZQysx7OE,,,,,37.989501953125,-121.80229949951171875,anonymous,EN,4,1,50,1,6,8,22.074,22.498,23.544,2,1,0,0,51.9,0,1,0,0,18.414,0,1,,,,,,3,2,1,1,5,4,4,4,1,5,9,5,4,10,Off,Off,On,Off,Off,Off,On,Off,Off,Off,Off,Off,No.,5058065
2019-07-12 14:49:25,2019-07-12 14:56:07,0,108.199.170.182,100,402,1,2019-07-12 14:56:07,R_2YEs3wrp5k46tiD,,,,,41.7696990966796875,-87.6985015869140625,anonymous,EN,4,1,23,2,4,8,9.832,9.832,12.737,1,1,0,0,156.132,0,1,0,0,34.475,0,1,,,,,,4,3,3,3,4,4,4,3,3,5,8,5,7,4,Off,Off,Off,On,Off,Off,Off,On,Off,Off,Off,Off,,5871485
2019-07-12 14:52:00,2019-07-12 14:56:11,0,142.197.204.101,100,250,1,2019-07-12 14:56:11,R_27vBO17Y5yUWBo2,,,,,29.0531005859375,-82.03749847412109375,anonymous,EN,4,1,35,2,4,10,16.672,16.672,17.524,1,1,11.794,11.794,27.993,1,1,0,0,27.338,0,1,,,,,,4,2,2,2,3,5,4,3,3,5,10,5,5,7,Off,Off,Off,On,Off,Off,Off,On,Off,Off,Off,Off,,816619
2019-07-12 14:51:09,2019-07-12 14:56:13,0,98.28.135.238,100,303,1,2019-07-12 14:56:13,R_2BeQ19KURh54Y5A,,,,,39.2454071044921875,-84.25370025634765625,anonymous,EN,4,1,53,1,1,2,2.015,8.621,10.608,2,1,16.412,16.412,30.796,1,3,0,0,17.476,0,1,,,,,,3,1,1,1,3,3,4,3,1,5,6,10,10,8,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,On,Off,All the instructions were clear,8401913
2019-07-12 14:51:47,2019-07-12 14:56:14,0,199.8.23.246,100,266,1,2019-07-12 14:56:14,R_3RpIbVBLlLkWwmY,,,,,40.5359039306640625,-85.66159820556640625,anonymous,EN,4,1,30,2,5,6,6.194,6.194,7.922,1,1,3.868,3.868,32.675,1,1,0,0,29.812,0,1,,,,,,2,1,1,2,2,3,4,2,2,5,9,3,4,4,Off,Off,On,Off,Off,Off,Off,On,Off,Off,Off,Off,"None, thank you!",1879198
2019-07-12 14:46:10,2019-07-12 14:56:15,0,23.249.37.94,100,605,1,2019-07-12 14:56:15,R_2ygyVwwyf2wRXZV,,,,,40.61480712890625,-89.4604034423828125,anonymous,EN,4,1,75,2,1,10,19.331,19.331,22.347,1,1,4.865,22.928,67.36,5,1,4.543,4.543,52.827,1,1,,,,,,2,1,1,1,3,2,3,1,1,5,10,5,5,1,Off,On,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,Interesting study.  Thanks for allowing me to participate.,8970634
2019-07-12 14:49:55,2019-07-12 14:56:21,0,174.199.9.125,100,386,1,2019-07-12 14:56:22,R_s6SCmsLtzCUbMFb,,,,,41.5381927490234375,-72.8007965087890625,anonymous,EN,4,1,29,1,7,9,4.705,15.34,15.366,4,1,73.132,73.132,73.162,1,1,,,,,,0,0,26.494,0,2,5,5,4,4,4,3,5,4,4,5,10,9,7,7,Off,Off,Off,On,Off,Off,Off,Off,On,Off,Off,Off,"I mistakenly wrote 4 feet and I meant to write 5 feet tall. It is also highly unlikely a firearm would “misfire” killing its operated as it happened in the story. Made it a bit confusing to read. ",3560666
2019-07-12 14:43:53,2019-07-12 14:56:22,0,99.164.72.129,100,749,1,2019-07-12 14:56:23,R_ysEl1C5SZivSEDf,,,,,32.999298095703125,-96.83460235595703125,anonymous,EN,4,1,45,1,9,8,106.084,108.868,113.331,2,1,142.758,159.71,160.814,4,1,7.595,25.658,54.504,3,1,,,,,,2,1,1,1,2,1,1,1,1,5,9,4,7,1,Off,Off,Off,On,Off,Off,Off,On,Off,Off,Off,Off,,5496743
2019-07-12 14:52:59,2019-07-12 14:56:26,0,97.123.164.193,100,206,1,2019-07-12 14:56:26,R_3gZTa1AFmVEQGMu,,,,,35.187103271484375,-106.66590118408203125,anonymous,EN,4,1,35,1,7,9,1.805,12.213,13.169,3,1,1.398,2.862,39.408,2,4,0,0,23.377,0,1,,,,,,4,2,2,4,4,4,5,4,2,5,8,4,8,4,Off,Off,On,Off,Off,Off,Off,On,Off,Off,Off,Off,That was a strange one.,4308490
2019-07-12 14:52:52,2019-07-12 14:56:31,0,73.79.166.153,100,219,1,2019-07-12 14:56:31,R_50wBEZeut35ekSZ,,,,,40.0751953125,-80.77469635009765625,anonymous,EN,4,1,40,1,7,4,1.607,1.607,27.732,1,1,0,0,54.877,0,4,0,0,30.947,0,1,,,,,,5,1,4,4,5,4,5,5,4,6,5,3,8,9,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,On,Off,no,2898910
2019-07-12 14:52:30,2019-07-12 14:56:31,0,65.33.215.154,100,241,1,2019-07-12 14:56:32,R_x4sTnrVgYR5QJDH,,,,,27.7147064208984375,-82.35379791259765625,anonymous,EN,4,1,71,1,4,7,1.326,8.635,15.825,3,1,1.351,1.351,42.224,1,1,,,,,,0,0,26.184,0,2,4,4,4,4,4,4,4,4,4,5,8,7,6,6,Off,Off,Off,On,Off,Off,Off,Off,On,Off,Off,Off,,799923
2019-07-12 14:53:26,2019-07-12 14:56:32,0,172.101.4.226,100,185,1,2019-07-12 14:56:32,R_2xzxhj0kl9txsR9,,,,,44.32330322265625,-69.76869964599609375,anonymous,EN,4,1,50,1,3,6,12.218,13.233,14.114,2,1,0,0,36.158,0,1,,,,,,0,0,17.504,0,2,3,4,4,3,4,4,4,4,3,5,8,7,5,6,Off,Off,Off,On,Off,Off,Off,On,Off,Off,Off,Off,no,9071508
2019-07-12 14:48:48,2019-07-12 14:56:32,0,72.129.180.170,100,463,1,2019-07-12 14:56:32,R_1dd9zfqRV3Ew7cO,,,,,38.944000244140625,-94.2881011962890625,anonymous,EN,4,1,34,2,3,8,17.317,17.317,23.659,1,1,0,0,147.357,0,1,,,,,,0,0,42.36,0,2,5,4,4,3,5,4,4,4,4,5,10,8,7,8,Off,Off,Off,Off,On,Off,Off,Off,On,Off,Off,Off,This was an interesting survey.,4327825
2019-07-12 14:51:09,2019-07-12 14:56:32,0,158.222.34.140,100,323,1,2019-07-12 14:56:33,R_1CKHKh65ivSzPYw,,,,,39.0460968017578125,-87.17230224609375,anonymous,EN,4,1,43,2,8,10,18.652,18.652,21.609,1,1,0,0,58.971,0,1,,,,,,0,0,33.679,0,2,4,5,5,5,5,5,5,5,5,5,11,10,8,9,Off,Off,Off,Off,On,Off,Off,On,Off,Off,Off,Off,NO,7179862
2019-07-12 14:52:26,2019-07-12 14:56:33,0,73.223.22.98,100,247,1,2019-07-12 14:56:33,R_R4ATo9XBCsknZTj,,,,,37.331298828125,-121.8401031494140625,anonymous,EN,4,1,30,1,8,8,3.004,12.892,13.344,5,1,2.602,86.276,111.173,6,1,0,0,27.084,0,1,,,,,,4,3,2,4,4,2,5,4,3,5,8,7,8,6,Off,Off,Off,On,Off,Off,Off,On,Off,Off,Off,Off,,3086876
2019-07-12 14:50:51,2019-07-12 14:56:45,0,65.27.76.140,100,353,1,2019-07-12 14:56:46,R_22P2DAqSy3wpjCB,,,,,44.0196990966796875,-88.55139923095703125,anonymous,EN,4,1,63,2,3,9,16.221,16.221,17.457,1,1,0,0,95.52,0,1,,,,,,0,0,45.887,0,2,5,5,5,5,5,4,5,5,5,5,9,10,7,8,Off,Off,Off,On,Off,Off,Off,Off,On,Off,Off,Off,,3995397
2019-07-12 14:49:05,2019-07-12 14:56:55,0,96.59.71.98,100,470,1,2019-07-12 14:56:56,R_2t3g89wmpf8fg6z,,,,,27.9091033935546875,-82.80280303955078125,anonymous,EN,4,1,26,2,7,9,26.451,46.072,49.013,11,1,24.463,85.702,86.544,9,1,21.464,73.586,74.151,6,1,,,,,,4,3,2,2,4,3,3,2,2,5,10,6,5,3,Off,Off,Off,On,Off,Off,Off,Off,On,Off,Off,Off,,292615
2019-07-12 14:53:25,2019-07-12 14:56:56,0,67.83.57.51,100,210,1,2019-07-12 14:56:56,R_22z5t4uk4yagaO2,,,,,40.582794189453125,-73.9532012939453125,anonymous,EN,4,1,33,2,7,8,4.039,4.039,6.343,1,1,0,0,35.041,0,4,0,0,23.317,0,1,,,,,,2,2,2,1,1,2,1,1,1,5,8,3,4,3,Off,Off,On,Off,Off,Off,Off,On,Off,Off,Off,Off,No,3618797
2019-07-12 14:52:14,2019-07-12 14:57:00,0,107.217.183.193,100,286,1,2019-07-12 14:57:00,R_pAdjdgkPkDKP49X,,,,,34.1147003173828125,-117.38449859619140625,anonymous,EN,4,1,26,2,1,8,14.935,14.935,16.021,1,1,0,0,55.314,0,1,,,,,,0,0,54.19,0,2,5,3,3,2,5,4,4,4,3,5,8,10,8,7,Off,Off,Off,On,Off,Off,Off,On,Off,Off,Off,Off,No. Thank you for the study.,9083304
2019-07-12 14:52:21,2019-07-12 14:57:03,0,68.57.63.240,100,281,1,2019-07-12 14:57:03,R_3hDBeiUTlECbm5i,,,,,35.8502044677734375,-87.3126983642578125,anonymous,EN,4,1,35,1,6,8,12.251,12.251,14.182,1,1,0,0,57.107,0,1,,,,,,0,0,31.208,0,2,5,5,5,5,5,5,5,5,5,5,9,5,5,10,Off,Off,Off,On,Off,Off,Off,Off,Off,On,Off,Off,,1147899
2019-07-12 14:53:02,2019-07-12 14:57:07,0,209.237.91.26,100,245,1,2019-07-12 14:57:08,R_2QnbLaSXLthU8Es,,,,,44.83770751953125,-123.2512054443359375,anonymous,EN,4,1,36,1,7,9,0.003,6.468,7.836,3,1,0,0,40.783,0,1,,,,,,1.275,1.275,31.025,1,2,5,5,5,5,5,5,5,5,5,6,0,9,9,8,Off,Off,Off,On,Off,Off,On,Off,Off,Off,Off,Off,Please feel free to contact me for any future studies I may qualify for! Thank you very much for your time and have a nice day! :),5471680
2019-07-12 14:45:42,2019-07-12 14:57:11,0,207.173.29.12,100,688,1,2019-07-12 14:57:11,R_3Op4Yj9DyLTs3JO,,,,,40.5377044677734375,-105.05460357666015625,anonymous,EN,4,1,30,1,10,7,4.617,6.757,7.523,4,1,1.754,29.618,31.965,4,1,7.908,7.908,18.859,1,1,,,,,,4,4,2,2,4,2,3,3,2,6,2,8,6,7,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,On,Off,"No comments at this time ",3763052
2019-07-12 14:49:47,2019-07-12 14:57:12,0,216.8.193.100,100,445,1,2019-07-12 14:57:12,R_10OsRyL3C5HemRe,,,,,39.6125946044921875,-84.90889739990234375,anonymous,EN,4,1,55,2,6,7,26.683,26.683,28.353,1,1,0,0,92.796,0,1,,,,,,0,0,52.788,0,2,4,3,3,3,3,3,4,4,3,6,0,7,6,3,Off,Off,Off,On,Off,Off,On,Off,Off,Off,Off,Off,,35045
2019-07-12 14:52:37,2019-07-12 14:57:13,0,97.98.225.145,100,275,1,2019-07-12 14:57:13,R_1MWWry6xrpGn2Eb,,,,,40.786895751953125,-96.696197509765625,anonymous,EN,4,1,35,2,4,6,7.383,7.383,9.364,1,1,7.606,31.362,59.328,5,1,,,,,,9.502,17.53,31.108,2,2,5,5,5,5,5,1,5,5,5,5,9,8,5,8,Off,Off,Off,On,Off,Off,Off,Off,On,Off,Off,Off,,4726000
2019-07-12 14:52:57,2019-07-12 14:57:15,0,129.171.249.146,100,258,1,2019-07-12 14:57:15,R_3psXFHBkMyhgzf3,,,,,25.720703125,-80.2776031494140625,anonymous,EN,4,1,37,2,5,10,8.912,24.727,25.869,3,1,2.289,8.928,78.41,2,1,,,,,,3.379,13.459,39.766,2,2,5,5,4,4,4,5,5,5,4,5,5,9,7,7,Off,Off,On,Off,Off,Off,On,Off,Off,Off,Off,Off,,3303489
2019-07-12 14:46:53,2019-07-12 14:57:22,0,24.254.138.11,100,628,1,2019-07-12 14:57:22,R_1pGbRv6rPVZqYaT,,,,,37.2554931640625,-80.0531005859375,anonymous,EN,4,1,50,2,2,6,2.835,21.96,23.912,2,1,122.972,122.972,125.666,1,1,,,,,,0,0,60.062,0,2,5,5,5,5,5,5,5,5,5,6,1,10,9,10,Off,Off,Off,Off,On,Off,Off,Off,Off,On,Off,Off,no,5796511
2019-07-12 14:55:36,2019-07-12 14:57:22,0,71.105.239.142,100,105,1,2019-07-12 14:57:22,R_2WVgR3H8fIdyuDI,,,,,40.75909423828125,-73.73259735107421875,anonymous,EN,4,1,26,1,7,8,2.839,2.839,6.07,1,1,0,0,17.331,0,1,0,0,18.549,0,1,,,,,,3,3,3,3,3,3,3,3,3,5,0,7,6,6,Off,Off,Off,On,Off,Off,Off,Off,On,Off,Off,Off,,6393671
2019-07-12 14:46:11,2019-07-12 14:57:27,0,174.104.35.97,100,675,1,2019-07-12 14:57:27,R_XTIfqV1Qn4KpnI5,,,,,42.0753021240234375,-80.06710052490234375,anonymous,EN,4,1,41,2,6,8,12.168,67.293,67.979,5,1,5.981,63.68,64.431,4,1,,,,,,0,0,48.569,0,2,5,4,4,4,5,5,5,5,4,6,1,7,6,5,Off,Off,Off,On,Off,Off,Off,Off,On,Off,Off,Off,No.,3253065
2019-07-12 14:52:50,2019-07-12 14:57:40,0,8.37.180.2,100,289,1,2019-07-12 14:57:40,R_1IgGkkHSLW8Ousj,,,,,40.7653045654296875,-73.95890045166015625,anonymous,EN,4,1,27,2,7,8,10.827,10.827,14.194,1,1,0,0,82.666,0,1,,,,,,0,0,47.926,0,2,5,5,5,4,5,5,5,5,5,5,8,9,6,10,Off,Off,On,Off,Off,Off,Off,Off,On,Off,Off,Off,,2711586
2019-07-12 14:52:50,2019-07-12 14:57:46,0,150.108.242.199,100,296,1,2019-07-12 14:57:46,R_2P1YkQ83ANxv1jg,,,,,40.8621978759765625,-73.89019775390625,anonymous,EN,4,1,23,2,1,9,2.509,2.509,7.314,1,1,0,0,33.398,0,1,0,0,43.091,0,1,,,,,,2,3,4,4,3,4,3,4,4,5,11,6,6,4,Off,Off,Off,On,Off,Off,Off,Off,On,Off,Off,Off,,9303454
2019-07-12 14:53:18,2019-07-12 14:57:50,0,75.86.172.29,100,272,1,2019-07-12 14:57:51,R_1N9wHuzRKRDU8Ok,,,,,42.5601043701171875,-87.87560272216796875,anonymous,EN,4,1,34,1,6,7,9.484,9.484,14.534,1,1,13.212,13.212,67.488,1,1,0,0,40.07,0,1,,,,,,4,3,3,3,4,3,4,3,4,6,1,8,7,6,Off,Off,Off,Off,On,Off,Off,On,Off,Off,Off,Off,,1999202
2019-07-12 14:52:54,2019-07-12 14:57:56,0,108.51.60.232,100,301,1,2019-07-12 14:57:57,R_11hiNqIESA2GHoJ,,,,,38.7519073486328125,-76.90920257568359375,anonymous,EN,4,1,41,2,4,7,20.959,20.959,21.885,1,1,0,0,74.063,0,1,0,0,26.427,0,1,,,,,,4,3,3,4,4,4,4,4,3,6,1,3,5,5,Off,Off,Off,Off,On,Off,Off,Off,On,Off,Off,Off,This was an interesting study.,8039418
2019-07-12 14:50:54,2019-07-12 14:58:06,0,181.214.178.22,100,431,1,2019-07-12 14:58:06,R_VL0DwlWFFLtOsjT,,,,,39.7845001220703125,-104.964202880859375,anonymous,EN,4,1,26,1,7,8,5.161,5.161,15.511,1,1,60.6,60.6,62.558,1,1,0,0,9.73,0,1,,,,,,2,2,3,2,4,4,2,2,3,5,9,8,9,7,Off,Off,Off,Off,On,Off,Off,On,Off,Off,Off,Off,No comments,642677
2019-07-12 14:53:46,2019-07-12 14:58:06,0,184.155.52.193,100,259,1,2019-07-12 14:58:07,R_1pG9XSSDrsNV3aX,,,,,32.829498291015625,-109.6266021728515625,anonymous,EN,4,1,52,1,9,10,3.743,3.743,9.413,1,1,69.674,69.674,69.602,1,1,,,,,,24.336,24.336,24.377,1,2,5,5,5,4,5,5,5,4,5,6,1,10,7,10,Off,Off,Off,Off,On,Off,Off,Off,Off,On,Off,Off,"Thanks ",3990400
2019-07-12 14:50:27,2019-07-12 14:58:08,0,75.75.32.69,100,461,1,2019-07-12 14:58:09,R_3s6L9gJFnD60sS3,,,,,39.182098388671875,-77.53589630126953125,anonymous,EN,4,1,26,2,6,10,24.107,24.107,25.225,1,1,0,0,47.214,0,1,,,,,,0,0,81.804,0,2,5,5,5,3,4,3,3,4,5,6,2,10,10,10,Off,Off,Off,Off,On,Off,Off,Off,On,Off,Off,Off,The study was very interesting and good simulation for imagination.,4117853
2019-07-12 14:55:11,2019-07-12 14:58:09,0,174.26.203.131,100,177,1,2019-07-12 14:58:09,R_1gpc6Z3uabel30B,,,,,33.2516021728515625,-111.70059967041015625,anonymous,EN,4,1,26,2,8,10,1.325,2.692,6.546,2,1,2.197,4.588,29.069,2,1,1.698,8.2,8.658,2,1,,,,,,4,4,4,4,4,4,4,4,2,5,10,9,8,10,Off,Off,Off,On,Off,Off,Off,On,Off,Off,Off,Off,Thank you for letting me be a part of this study.,2514752
2019-07-12 14:50:23,2019-07-12 14:58:22,0,184.21.17.220,100,479,1,2019-07-12 14:58:23,R_33kTcrbKn71wRme,,,,,32.728302001953125,-96.00789642333984375,anonymous,EN,4,1,63,2,6,6,28.964,28.964,30.53,1,1,101.837,102.956,150.586,2,1,,,,,,0,0,33.122,0,2,4,3,3,3,4,4,4,4,3,6,0,5,5,6,Off,Off,Off,On,Off,Off,Off,Off,On,Off,Off,Off,,6994095
2019-07-12 14:52:54,2019-07-12 14:58:24,0,69.138.160.185,100,330,1,2019-07-12 14:58:24,R_33pc3nvYszCsO7N,,,,,39.0370025634765625,-77.04119873046875,anonymous,EN,4,1,53,2,1,6,15.861,15.861,17.854,1,1,0,0,52.277,0,1,0,0,23.285,0,1,,,,,,2,2,2,1,3,2,3,2,1,5,9,4,3,2,Off,Off,On,Off,Off,Off,On,Off,Off,Off,Off,Off,,5112955
2019-07-12 14:55:46,2019-07-12 14:58:24,0,24.127.162.43,100,158,1,2019-07-12 14:58:25,R_Qn8OHfJyie3oAHT,,,,,42.6829986572265625,-83.38800048828125,anonymous,EN,4,1,38,2,3,8,5.207,5.207,7.996,1,1,0,0,37.654,0,1,,,,,,0,0,19.699,0,2,5,5,5,5,5,4,5,5,5,6,1,9,9,7,Off,Off,Off,Off,Off,On,Off,Off,Off,On,Off,Off,,1168329
2019-07-12 14:51:30,2019-07-12 14:58:37,0,72.225.48.5,100,426,1,2019-07-12 14:58:37,R_1jpn4Nqpv8jbMj7,,,,,43.1501007080078125,-77.58899688720703125,anonymous,EN,4,1,32,1,1,8,22.5,22.5,24.664,1,1,0,0,54.098,0,1,0,0,30.701,0,1,,,,,,2,1,1,1,2,2,3,3,1,5,8,3,3,6,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,On,Off,,9601504
2019-07-12 14:43:11,2019-07-12 14:58:38,0,216.14.237.90,100,926,1,2019-07-12 14:58:39,R_30peUBmGG1qWZBk,,,,,47.3300018310546875,-114.07579803466796875,anonymous,EN,4,1,38,2,9,6,34.515,34.515,36.091,1,1,0,0,519.979,0,4,0,0,23.834,0,1,,,,,,5,3,5,3,5,5,3,1,3,5,10,8,7,8,Off,Off,Off,On,Off,Off,Off,On,Off,Off,Off,Off,,7162248
2019-07-12 14:53:31,2019-07-12 14:58:41,0,73.51.189.242,100,310,1,2019-07-12 14:58:42,R_2ttfGzMfM67LYMV,,,,,41.7696990966796875,-87.6985015869140625,anonymous,EN,4,1,49,1,7,7,14.125,14.125,15.605,1,1,0,0,21.598,0,1,,,,,,0,0,27.634,0,2,2,2,2,2,4,3,4,3,3,5,9,3,5,2,Off,On,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,"Wow! What an interesting thought experiment...
Thank you. I hope your day is filled with happy adventures.",5917995
2019-07-12 14:51:19,2019-07-12 14:58:42,0,35.136.54.169,100,443,1,2019-07-12 14:58:43,R_2eQFzGZr6aJfIrL,,,,,27.4748992919921875,-82.61859893798828125,anonymous,EN,4,1,32,1,8,9,3.027,29.879,31.601,2,1,19.81,19.81,90.136,1,1,0,0,33.03,0,1,,,,,,3,3,3,3,4,3,3,3,2,5,8,4,3,4,Off,Off,On,Off,Off,Off,Off,On,Off,Off,Off,Off,,2389929
2019-07-12 14:55:29,2019-07-12 14:58:54,0,108.85.27.202,100,205,1,2019-07-12 14:58:55,R_pyIPhdERnB0Xgul,,,,,37.7427978515625,-122.17449951171875,anonymous,EN,4,1,34,1,7,8,13.415,13.415,15.144,1,1,0,0,42.513,0,1,0,0,21.442,0,1,,,,,,4,3,3,3,4,4,4,3,3,5,8,8,5,4,Off,Off,Off,On,Off,Off,Off,On,Off,Off,Off,Off,,5904519
2019-07-12 14:52:14,2019-07-12 14:59:06,0,184.196.221.109,100,411,1,2019-07-12 14:59:06,R_1jBe8frn4xTmH4o,,,,,38.610595703125,-121.278900146484375,anonymous,EN,4,1,41,2,1,10,80.613,80.613,81.944,1,1,3.523,6.482,65.146,3,1,,,,,,5.119,8.479,39.492,3,2,5,5,5,5,5,5,5,5,5,6,0,10,10,10,Off,Off,Off,Off,Off,On,Off,Off,Off,On,Off,Off,"enjoyed the study. thankyou ",8446357
2019-07-12 14:55:05,2019-07-12 14:59:21,0,52.129.38.100,100,255,1,2019-07-12 14:59:21,R_1Ldi3lWeafIbB2v,,,,,45.5496063232421875,-122.8292999267578125,anonymous,EN,4,1,31,2,6,10,11.228,11.228,13.187,1,1,0,0,51.897,0,1,0,0,17.723,0,1,,,,,,4,3,2,2,4,4,4,4,4,5,8,8,7,6,Off,Off,Off,On,Off,Off,Off,Off,On,Off,Off,Off,,6739025
2019-07-12 14:54:47,2019-07-12 14:59:21,0,75.111.239.251,100,273,1,2019-07-12 14:59:22,R_2E3MRkE2zS9CY0V,,,,,33.51190185546875,-101.93160247802734375,anonymous,EN,4,1,34,1,8,10,4.728,13.9,15.015,2,1,0,0,86.612,0,3,,,,,,0,0,40.449,0,2,4,5,4,3,5,3,5,4,4,6,0,10,10,9,Off,Off,Off,Off,On,Off,Off,Off,Off,On,Off,Off,Good study!,169365
2019-07-12 14:56:12,2019-07-12 14:59:36,0,75.139.160.114,100,204,1,2019-07-12 14:59:36,R_2xVhQff1vXhQzh3,,,,,47.4221038818359375,-120.32659912109375,anonymous,EN,4,1,38,2,8,10,4.078,5.063,6.428,2,1,0,0,21.882,0,1,0,0,19.44,0,1,,,,,,5,3,1,2,3,2,5,3,1,6,0,10,9,5,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,On,Off,,3992029
2019-07-12 14:55:04,2019-07-12 14:59:41,0,73.106.44.3,100,276,1,2019-07-12 14:59:41,R_1C4uH03rWMP2ANZ,,,,,33.616302490234375,-84.29450225830078125,anonymous,EN,4,1,58,2,6,6,15.729,15.729,17.375,1,1,0,0,40.678,0,1,0,0,34.491,0,1,,,,,,5,3,3,3,3,3,4,4,3,5,6,7,7,5,Off,Off,Off,On,Off,Off,Off,On,Off,Off,Off,Off,,7101771
2019-07-12 14:55:43,2019-07-12 14:59:51,0,173.171.98.121,100,247,1,2019-07-12 14:59:51,R_2wG3xxa9Navs5em,,,,,28.195098876953125,-81.606201171875,anonymous,EN,4,1,28,2,4,9,6.199,6.199,8.726,1,1,0,0,49.048,0,1,,,,,,0,0,28.52,0,2,5,5,5,5,5,5,5,5,4,6,0,10,8,8,Off,Off,Off,Off,On,Off,Off,On,Off,Off,Off,Off,,1113340
2019-07-12 14:54:15,2019-07-12 14:59:57,0,68.205.81.224,100,342,1,2019-07-12 14:59:58,R_3oRPvDZSw6RD7qs,,,,,28.5503997802734375,-81.18329620361328125,anonymous,EN,4,1,64,1,7,9,22.408,22.408,24.243,1,1,0,0,51.059,0,1,,,,,,0,0,30.896,0,2,5,5,4,4,5,5,5,5,4,6,1,9,9,10,Off,Off,Off,Off,On,Off,Off,Off,On,Off,Off,Off,I gave you my honest answers.,6159972
